day,month,date,county,state,county_state,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,unemp_rate_perc
29,2,2/29/20,Nowata,OK,Nowata OK,778,235336,199,6577,2.9
29,2,2/29/20,Okfuskee,OK,Okfuskee OK,798,234077,159,7810,4.8
29,2,2/29/20,Oklahoma,OK,Oklahoma OK,56395,5009209,12843,394680,2.7
29,2,2/29/20,Okmulgee,OK,Okmulgee OK,2994,426165,685,23045,4.4
29,2,2/29/20,Osage,OK,Osage OK,3776,583325,876,21230,3.4
29,2,2/29/20,Ottawa,OK,Ottawa OK,2377,301275,536,15328,2.9
29,2,2/29/20,Pawnee,OK,Pawnee OK,1306,297949,293,10511,3.5
29,2,2/29/20,Payne,OK,Payne OK,7816,433429,1468,29548,2.6
29,2,2/29/20,Pittsburg,OK,Pittsburg OK,3786,465958,780,25814,4.2
29,2,2/29/20,Pontotoc,OK,Pontotoc OK,3624,352264,694,19061,2.7
29,2,2/29/20,Pottawatomie,OK,Pottawatomie OK,6504,518664,1343,37629,3.2
29,2,2/29/20,Pushmataha,OK,Pushmataha OK,802,217821,188,5654,5.2
29,2,2/29/20,Roger Mills,OK,Roger Mills OK,445,62333,84,1900,3.2
29,2,2/29/20,Rogers,OK,Rogers OK,8343,610296,1710,32204,2.9
29,2,2/29/20,Seminole,OK,Seminole OK,2037,425942,443,16362,4.4
29,2,2/29/20,Sequoyah,OK,Sequoyah OK,3143,340825,711,14509,4
29,2,2/29/20,Stephens,OK,Stephens OK,4356,399972,950,22804,4.2
29,2,2/29/20,Texas,OK,Texas OK,1426,327048,375,9705,1.7
29,2,2/29/20,Tillman,OK,Tillman OK,524,251443,124,7347,3.2
29,2,2/29/20,Tulsa,OK,Tulsa OK,48826,2999548,11126,269022,2.9
29,2,2/29/20,Wagoner,OK,Wagoner OK,7163,553712,1443,29934,3
29,2,2/29/20,Washington,OK,Washington OK,3960,305079,941,25164,3.1
29,2,2/29/20,Washita,OK,Washita OK,1078,177857,262,6293,3.8
29,2,2/29/20,Woods,OK,Woods OK,773,89349,166,5030,1.6
29,2,2/29/20,Woodward,OK,Woodward OK,2263,153302,439,11865,3.1
29,2,2/29/20,Baker,OR,Baker OR,799,139668,283,9874,5.3
29,2,2/29/20,Benton,OR,Benton OR,4776,426756,1353,37488,2.8
29,2,2/29/20,Clackamas,OR,Clackamas OR,22029,1945157,6076,153088,3.3
29,2,2/29/20,Clatsop,OR,Clatsop OR,2163,346414,696,23564,3.9
29,2,2/29/20,Columbia,OR,Columbia OR,2882,578924,844,24871,4.6
29,2,2/29/20,Coos,OR,Coos OR,3405,976972,1145,40185,4.6
29,2,2/29/20,Crook,OR,Crook OR,1388,161768,462,10291,5.7
29,2,2/29/20,Curry,OR,Curry OR,1110,118820,401,8848,5.5
29,2,2/29/20,Deschutes,OR,Deschutes OR,9758,799811,2660,57887,4.1
29,2,2/29/20,Douglas,OR,Douglas OR,6169,1200496,2043,51715,4.9
29,2,2/29/20,Gilliam,OR,Gilliam OR,106,135217,64,1762,5.8
29,2,2/29/20,Grant,OR,Grant OR,344,233445,112,3608,9.4
29,2,2/29/20,Harney,OR,Harney OR,302,69950,91,2840,6.3
29,2,2/29/20,Hood River,OR,Hood River OR,955,150886,277,11461,3.1
29,2,2/29/20,Jackson,OR,Jackson OR,11326,1064033,3282,84063,4.5
29,2,2/29/20,Jefferson,OR,Jefferson OR,1095,224884,382,8323,5.7
29,2,2/29/20,Josephine,OR,Josephine OR,4329,459901,1364,38097,5.1
29,2,2/29/20,Klamath,OR,Klamath OR,3872,601581,1207,42620,7.5
29,2,2/29/20,Lake,OR,Lake OR,338,154276,125,4916,5.2
29,2,2/29/20,Lane,OR,Lane OR,18128,2464515,5520,176960,3.9
29,2,2/29/20,Lincoln,OR,Lincoln OR,2603,543774,904,23481,4.6
29,2,2/29/20,Linn,OR,Linn OR,7745,1027292,2390,58879,4.2
29,2,2/29/20,Malheur,OR,Malheur OR,1274,926959,361,14672,4.5
29,2,2/29/20,Marion,OR,Marion OR,17423,1544224,5404,129660,4
29,2,2/29/20,Morrow,OR,Morrow OR,607,267894,188,6134,4.6
29,2,2/29/20,Multnomah,OR,Multnomah OR,33241,3669132,10075,323226,3.2
29,2,2/29/20,Polk,OR,Polk OR,4887,470921,1481,29744,4
29,2,2/29/20,Sherman,OR,Sherman OR,86,46135,23,390,5.1
29,2,2/29/20,Tillamook,OR,Tillamook OR,1257,356542,422,18417,4.1
29,2,2/29/20,Umatilla,OR,Umatilla OR,3968,537231,1180,33844,5.2
29,2,2/29/20,Union,OR,Union OR,1254,268805,411,14843,5.5
29,2,2/29/20,Wallowa,OR,Wallowa OR,318,301470,118,3564,7.4
29,2,2/29/20,Wasco,OR,Wasco OR,1179,249831,372,13175,4.8
29,2,2/29/20,Washington,OR,Washington OR,29532,2104200,8542,232480,2.9
29,2,2/29/20,Wheeler,OR,Wheeler OR,55,295315,29,562,3.6
29,2,2/29/20,Yamhill,OR,Yamhill OR,6010,601591,1816,37246,3.4
29,2,2/29/20,Adams,PA,Adams PA,6086,612752,1743,34974,3.8
29,2,2/29/20,Allegheny,PA,Allegheny PA,69031,6839135,19180,611192,4.7
29,2,2/29/20,Armstrong,PA,Armstrong PA,4596,808557,1281,40619,7.2
29,2,2/29/20,Beaver,PA,Beaver PA,10814,1133312,3010,76920,5.7
29,2,2/29/20,Bedford,PA,Bedford PA,2387,679549,697,23426,6.7
29,2,2/29/20,Berks,PA,Berks PA,24174,2037072,6845,157309,5
29,2,2/29/20,Blair,PA,Blair PA,7109,827132,2050,65755,5.4
29,2,2/29/20,Bradford,PA,Bradford PA,3283,895949,1051,27202,5.5
29,2,2/29/20,Bucks,PA,Bucks PA,40175,2733106,10087,276535,4.5
29,2,2/29/20,Butler,PA,Butler PA,13422,1290978,3383,71768,4.9
29,2,2/29/20,Cambria,PA,Cambria PA,7937,1335614,2418,74486,6.4
29,2,2/29/20,Cameron,PA,Cameron PA,224,61390,86,3219,8
29,2,2/29/20,Carbon,PA,Carbon PA,3881,562006,1241,30226,6.2
29,2,2/29/20,Centre,PA,Centre PA,7812,914309,2037,56916,3.7
29,2,2/29/20,Chester,PA,Chester PA,28674,2999784,7341,178056,3.5
29,2,2/29/20,Clarion,PA,Clarion PA,2407,787805,663,15207,6.4
29,2,2/29/20,Clearfield,PA,Clearfield PA,4237,772425,1382,33690,7
29,2,2/29/20,Clinton,PA,Clinton PA,2152,478150,604,19819,6.8
29,2,2/29/20,Columbia,PA,Columbia PA,4119,573522,1075,29019,5.6
29,2,2/29/20,Crawford,PA,Crawford PA,4550,944426,1429,39581,6
29,2,2/29/20,Cumberland,PA,Cumberland PA,14811,1200201,4228,92878,3.8
29,2,2/29/20,Dauphin,PA,Dauphin PA,16611,1325094,5043,102100,4.5
29,2,2/29/20,Delaware,PA,Delaware PA,30917,2910604,8312,279216,4.4
29,2,2/29/20,Elk,PA,Elk PA,1755,316594,625,12147,6.7
29,2,2/29/20,Erie,PA,Erie PA,15115,2107890,4860,112300,5.7
29,2,2/29/20,Fayette,PA,Fayette PA,8055,865048,2286,56273,7.8
29,2,2/29/20,Forest,PA,Forest PA,222,170267,58,3455,9.5
29,2,2/29/20,Franklin,PA,Franklin PA,8415,923236,2609,45540,4.7
29,2,2/29/20,Fulton,PA,Fulton PA,741,215062,213,7132,7.7
29,2,2/29/20,Greene,PA,Greene PA,2223,669027,596,19835,6.6
29,2,2/29/20,Huntingdon,PA,Huntingdon PA,1901,569543,577,22263,8.4
29,2,2/29/20,Indiana,PA,Indiana PA,5020,865319,1335,36759,6.2
29,2,2/29/20,Jefferson,PA,Jefferson PA,2547,583663,813,23786,6.2
29,2,2/29/20,Juniata,PA,Juniata PA,898,301267,258,10393,5.7
29,2,2/29/20,Lackawanna,PA,Lackawanna PA,12596,1202061,3312,120372,5.6
29,2,2/29/20,Lancaster,PA,Lancaster PA,27656,2995060,8172,188231,3.9
29,2,2/29/20,Lawrence,PA,Lawrence PA,6130,660487,1714,45504,7.5
29,2,2/29/20,Lebanon,PA,Lebanon PA,8138,704170,2363,52808,4.5
29,2,2/29/20,Lehigh,PA,Lehigh PA,21071,1728863,5809,157553,4.9
29,2,2/29/20,Luzerne,PA,Luzerne PA,17652,2583982,5030,173616,6.6
29,2,2/29/20,Lycoming,PA,Lycoming PA,6869,960293,1997,57315,6.1
29,2,2/29/20,McKean,PA,McKean PA,2431,324336,814,20039,7.2
29,2,2/29/20,Mercer,PA,Mercer PA,7002,1126632,2046,56170,6
29,2,2/29/20,Mifflin,PA,Mifflin PA,2044,324351,670,20774,5.8
29,2,2/29/20,Monroe,PA,Monroe PA,10482,1010828,3197,57880,6.2
29,2,2/29/20,Montgomery,PA,Montgomery PA,46686,3523066,11515,397272,3.9
29,2,2/29/20,Montour,PA,Montour PA,950,165325,257,7430,4
29,2,2/29/20,Northampton,PA,Northampton PA,19483,1548842,5211,135204,5
29,2,2/29/20,Northumberland,PA,Northumberland PA,5774,856299,1707,53980,6.8
29,2,2/29/20,Perry,PA,Perry PA,2592,661882,806,17647,4.7
29,2,2/29/20,Philadelphia,PA,Philadelphia PA,73581,7976232,22999,772214,5.9
29,2,2/29/20,Pike,PA,Pike PA,3646,707385,1150,32026,6.7
29,2,2/29/20,Potter,PA,Potter PA,834,281177,259,10417,9
29,2,2/29/20,Schuylkill,PA,Schuylkill PA,8589,1485944,2404,79535,6.1
29,2,2/29/20,Snyder,PA,Snyder PA,2195,367631,550,17752,5.7
29,2,2/29/20,Somerset,PA,Somerset PA,4157,849494,1302,39820,7
29,2,2/29/20,Sullivan,PA,Sullivan PA,268,167170,84,2657,6.8
29,2,2/29/20,Susquehanna,PA,Susquehanna PA,1968,768435,619,16228,5.9
29,2,2/29/20,Tioga,PA,Tioga PA,2154,691954,666,18571,7.1
29,2,2/29/20,Union,PA,Union PA,2078,304512,561,12437,4.4
29,2,2/29/20,Venango,PA,Venango PA,2887,560894,991,26920,6.6
29,2,2/29/20,Warren,PA,Warren PA,1805,417680,601,23299,6
29,2,2/29/20,Washington,PA,Washington PA,13660,1539298,3670,98928,5.6
29,2,2/29/20,Wayne,PA,Wayne PA,2650,603422,795,24892,7
29,2,2/29/20,Westmoreland,PA,Westmoreland PA,23721,5441127,6429,139917,5.6
29,2,2/29/20,Wyoming,PA,Wyoming PA,1614,321478,493,10732,6.2
29,2,2/29/20,York,PA,York PA,28320,2930377,7919,198093,4.4
29,2,2/29/20,Adjuntas,PR,Adjuntas PR,991,47919,339,8985,18.5
29,2,2/29/20,Aguada,PR,Aguada PR,2055,137918,663,20240,9.7
29,2,2/29/20,Aguadilla,PR,Aguadilla PR,2954,262571,1000,30664,8.9
29,2,2/29/20,Aguas Buenas,PR,Aguas Buenas PR,941,117322,291,9627,8.9
29,2,2/29/20,Aibonito,PR,Aibonito PR,943,52510,305,9763,9.6
29,2,2/29/20,Anasco,PR,Anasco PR,1522,130541,509,15954,8.2
29,2,2/29/20,Arecibo,PR,Arecibo PR,5438,525892,1835,54089,9
29,2,2/29/20,Arroyo,PR,Arroyo PR,846,59492,313,10611,14
29,2,2/29/20,Barceloneta,PR,Barceloneta PR,1265,118255,437,12090,10.8
29,2,2/29/20,Barranquitas,PR,Barranquitas PR,907,77756,317,9878,7.8
29,2,2/29/20,Bayamon,PR,Bayamon PR,10059,876235,2905,105279,5.6
29,2,2/29/20,Cabo Rojo,PR,Cabo Rojo PR,4162,230572,1332,24255,8.3
29,2,2/29/20,Caguas,PR,Caguas PR,6071,630099,1840,69901,6.1
29,2,2/29/20,Camuy,PR,Camuy PR,1904,119483,636,13503,8.2
29,2,2/29/20,Canovanas,PR,Canovanas PR,1807,220993,555,22702,6.1
29,2,2/29/20,Carolina,PR,Carolina PR,7572,719260,2320,80289,5.2
29,2,2/29/20,Catano,PR,Catano PR,1092,97478,355,13103,6.2
29,2,2/29/20,Cayey,PR,Cayey PR,1769,161243,553,19093,6.4
29,2,2/29/20,Ceiba,PR,Ceiba PR,554,69553,187,5911,8.1
29,2,2/29/20,Cidra,PR,Cidra PR,1728,127366,556,12625,5.8
29,2,2/29/20,Coamo,PR,Coamo PR,1798,143498,586,15211,11.6
29,2,2/29/20,Comerio,PR,Comerio PR,650,74220,195,7479,9.2
29,2,2/29/20,Corozal,PR,Corozal PR,1325,126047,386,13636,8.1
29,2,2/29/20,Culebra,PR,Culebra PR,68,2294,12,532,3.1
29,2,2/29/20,Dorado,PR,Dorado PR,2332,162939,640,12961,5.2
29,2,2/29/20,Fajardo,PR,Fajardo PR,1511,142265,526,17652,8.3
29,2,2/29/20,Florida,PR,Florida PR,625,51765,224,5453,10.3
29,2,2/29/20,Guanica,PR,Guanica PR,1261,112735,344,11785,15.8
29,2,2/29/20,Guayama,PR,Guayama PR,2035,143323,725,21647,10.5
29,2,2/29/20,Guayanilla,PR,Guayanilla PR,1819,99696,583,11549,14.8
29,2,2/29/20,Guaynabo,PR,Guaynabo PR,5225,410521,1245,37849,3.7
29,2,2/29/20,Gurabo,PR,Gurabo PR,2062,139884,618,14644,5.4
29,2,2/29/20,Hatillo,PR,Hatillo PR,2200,144629,755,16181,14.5
29,2,2/29/20,Hormigueros,PR,Hormigueros PR,1190,56340,353,8744,7.7
29,2,2/29/20,Isabela,PR,Isabela PR,2233,122153,727,19532,8.9
29,2,2/29/20,Jayuya,PR,Jayuya PR,741,27907,272,6582,12.6
29,2,2/29/20,Juana Diaz,PR,Juana Diaz PR,3603,244667,1214,25243,8.6
29,2,2/29/20,Juncos,PR,Juncos PR,1524,185407,517,13670,7.5
29,2,2/29/20,Lajas,PR,Lajas PR,2181,108944,720,13985,12.1
29,2,2/29/20,Lares,PR,Lares PR,1326,92886,481,12218,16.6
29,2,2/29/20,Las Marias,PR,Las Marias PR,372,46926,135,4538,11.6
29,2,2/29/20,Las Piedras,PR,Las Piedras PR,1410,133619,474,9980,8
29,2,2/29/20,Loiza,PR,Loiza PR,1003,163215,337,15423,7.5
29,2,2/29/20,Luquillo,PR,Luquillo PR,797,107632,287,10642,8
29,2,2/29/20,Manati,PR,Manati PR,2054,195394,703,20590,7.3
29,2,2/29/20,Maricao,PR,Maricao PR,236,44053,93,3446,16.1
29,2,2/29/20,Maunabo,PR,Maunabo PR,335,53274,126,6952,17.6
29,2,2/29/20,Mayaguez,PR,Mayaguez PR,5478,584704,1632,46707,9.4
29,2,2/29/20,Moca,PR,Moca PR,1724,122831,582,14698,10.1
29,2,2/29/20,Morovis,PR,Morovis PR,1154,88527,386,10166,8.2
29,2,2/29/20,Nabuabo,PR,Nabuabo PR,968,144133,332,10629,8
29,2,2/29/20,Naranjito,PR,Naranjito PR,1088,76415,330,7323,8
29,2,2/29/20,Orocovis,PR,Orocovis PR,687,119458,221,11437,11.2
29,2,2/29/20,Patillas,PR,Patillas PR,681,71663,244,9182,16.5
29,2,2/29/20,Penuelas,PR,Penuelas PR,1870,87178,601,10333,12.6
29,2,2/29/20,Ponce,PR,Ponce PR,11965,623488,3876,99160,8.5
29,2,2/29/20,Quebradillas,PR,Quebradillas PR,1292,83476,468,9851,11.1
29,2,2/29/20,Rincon,PR,Rincon PR,902,52182,299,6281,17.7
29,2,2/29/20,Rio Grande,PR,Rio Grande PR,2059,330485,703,23099,6.4
29,2,2/29/20,Sabana Grande,PR,Sabana Grande PR,2096,150211,749,12814,13.3
29,2,2/29/20,Salinas,PR,Salinas PR,1628,178386,547,14387,13.3
29,2,2/29/20,San German,PR,San German PR,2507,163983,790,19583,10.6
29,2,2/29/20,San Juan,PR,San Juan PR,16807,1723783,4204,201553,4.9
29,2,2/29/20,San Lorenzo,PR,San Lorenzo PR,1385,168712,459,13585,8.7
29,2,2/29/20,San Sabastian,PR,San Sabastian PR,1899,118272,616,17872,14.6
29,2,2/29/20,Santa Isabel,PR,Santa Isabel PR,1587,125924,521,12027,8.4
29,2,2/29/20,Toa Alta,PR,Toa Alta PR,4031,221730,1131,22709,5.1
29,2,2/29/20,Toa Baja,PR,Toa Baja PR,4397,327509,1431,40669,5.2
29,2,2/29/20,Trujillo Alto,PR,Trujillo Alto PR,3574,281645,998,27826,4.3
29,2,2/29/20,Utuado,PR,Utuado PR,1503,124138,548,16816,12.3
29,2,2/29/20,Vega Alta,PR,Vega Alta PR,1803,178760,562,15804,7.8
29,2,2/29/20,Vega Baja,PR,Vega Baja PR,2805,240715,925,26766,8.5
29,2,2/29/20,Vieques,PR,Vieques PR,234,46774,76,3136,6
29,2,2/29/20,Villalba,PR,Villalba PR,1209,73443,391,11304,18.2
29,2,2/29/20,Yabucoa,PR,Yabucoa PR,994,178189,313,14928,12.7
29,2,2/29/20,Yauco,PR,Yauco PR,3421,130211,1133,19151,17
29,2,2/29/20,Bristol,RI,Bristol RI,2508,294420,596,21811,3.3
29,2,2/29/20,Kent,RI,Kent RI,9235,775781,2426,75722,3.7
29,2,2/29/20,Newport,RI,Newport RI,3801,652394,1025,30655,3.8
29,2,2/29/20,Providence,RI,Providence RI,30477,3137243,8614,299244,4.2
29,2,2/29/20,Washington,RI,Washington RI,6639,800877,1665,51375,3.7
29,2,2/29/20,Abbeville,SC,Abbeville SC,1911,396149,424,11543,3.7
29,2,2/29/20,Aiken,SC,Aiken SC,12320,1234193,2992,59692,3.1
29,2,2/29/20,Allendale,SC,Allendale SC,451,154114,108,3362,6.5
29,2,2/29/20,Anderson,SC,Anderson SC,17624,1291176,3847,79286,2.9
29,2,2/29/20,Bamberg,SC,Bamberg SC,876,370467,200,8215,5.7
29,2,2/29/20,Barnwell,SC,Barnwell SC,1449,259258,309,8763,4.6
29,2,2/29/20,Beaufort,SC,Beaufort SC,13475,1996647,3510,54590,2.8
29,2,2/29/20,Berkeley,SC,Berkeley SC,16717,1022510,4064,59420,2.7
29,2,2/29/20,Calhoun,SC,Calhoun SC,966,240843,207,5777,3.5
29,2,2/29/20,Charleston,SC,Charleston SC,25189,2064234,6080,112414,2.4
29,2,2/29/20,Cherokee,SC,Cherokee SC,4744,386034,1018,26017,3.4
29,2,2/29/20,Chester,SC,Chester SC,2468,517442,567,17300,4.4
29,2,2/29/20,Chesterfield,SC,Chesterfield SC,3300,460734,718,16667,3.1
29,2,2/29/20,Clarendon,SC,Clarendon SC,2422,499633,499,15554,4.2
29,2,2/29/20,Colleton,SC,Colleton SC,3048,480532,779,16804,3.4
29,2,2/29/20,Darlington,SC,Darlington SC,5411,557183,1149,30845,3.4
29,2,2/29/20,Dillon,SC,Dillon SC,1927,275453,401,14503,4.3
29,2,2/29/20,Dorchester,SC,Dorchester SC,12145,705788,2952,45834,2.6
29,2,2/29/20,Edgefield,SC,Edgefield SC,1727,299513,388,10502,3
29,2,2/29/20,Fairfield,SC,Fairfield SC,1350,386807,329,9020,4.6
29,2,2/29/20,Florence,SC,Florence SC,11726,1023059,2550,61436,3.1
29,2,2/29/20,Georgetown,SC,Georgetown SC,4818,524767,1252,20390,4.2
29,2,2/29/20,Greenville,SC,Greenville SC,36134,1969754,8244,158204,2.6
29,2,2/29/20,Greenwood,SC,Greenwood SC,5172,426316,1105,26852,3.5
29,2,2/29/20,Hampton,SC,Hampton SC,1283,291935,257,7397,2.9
29,2,2/29/20,Horry,SC,Horry SC,30873,1443890,8012,85249,4.2
29,2,2/29/20,Jasper,SC,Jasper SC,2025,337637,569,4538,2.7
29,2,2/29/20,Kershaw,SC,Kershaw SC,5783,604577,1353,26841,3.4
29,2,2/29/20,Lancaster,SC,Lancaster SC,7653,665200,1531,25808,3.6
29,2,2/29/20,Laurens,SC,Laurens SC,4923,749399,1180,33246,3.2
29,2,2/29/20,Lee,SC,Lee SC,1040,1662846,225,7084,5.3
29,2,2/29/20,Lexington,SC,Lexington SC,26157,1583223,5699,101805,2.5
29,2,2/29/20,Marion,SC,Marion SC,1904,481565,441,14258,4.5
29,2,2/29/20,Marlboro,SC,Marlboro SC,1438,308514,350,11278,4.7
29,2,2/29/20,McCormick,SC,McCormick SC,577,128983,185,2725,4.1
29,2,2/29/20,Newberry,SC,Newberry SC,3201,481379,693,18287,2.8
29,2,2/29/20,Oconee,SC,Oconee SC,5496,609038,1311,29561,2.9
29,2,2/29/20,Orangeburg,SC,Orangeburg SC,5833,1075511,1403,34287,4.8
29,2,2/29/20,Pickens,SC,Pickens SC,10963,673173,2209,46446,2.9
29,2,2/29/20,Richland,SC,Richland SC,29083,1984007,6808,122026,2.9
29,2,2/29/20,Saluda,SC,Saluda SC,1255,287269,252,8621,2.8
29,2,2/29/20,Spartanburg,SC,Spartanburg SC,25817,1912409,5700,114694,2.8
29,2,2/29/20,Sumter,SC,Sumter SC,8170,620448,1921,37090,3.7
29,2,2/29/20,Union,SC,Union SC,2284,384376,491,17424,3.9
29,2,2/29/20,Williamsburg,SC,Williamsburg SC,2122,593675,459,15151,4.9
29,2,2/29/20,York,SC,York SC,23501,1035382,4960,72864,2.9
29,2,2/29/20,Aurora,SD,Aurora SD,148,208920,37,1992,2.9
29,2,2/29/20,Beadle,SD,Beadle SD,1025,132440,309,10474,3.3
29,2,2/29/20,Bennett,SD,Bennett SD,114,405781,36,473,5.6
29,2,2/29/20,Bon Homme,SD,Bon Homme SD,366,151159,128,1213,3.5
29,2,2/29/20,Brookings,SD,Brookings SD,2555,192095,573,7347,3.1
29,2,2/29/20,Brown,SD,Brown SD,2513,270225,583,15471,3.3
29,2,2/29/20,Brule,SD,Brule SD,355,182460,80,1846,3.4
29,2,2/29/20,Buffalo,SD,Buffalo SD,54,112756,15,318,6.6
29,2,2/29/20,Butte,SD,Butte SD,708,114128,181,3871,3.8
29,2,2/29/20,Campbell,SD,Campbell SD,119,129537,46,481,4.2
29,2,2/29/20,Charles Mix,SD,Charles Mix SD,414,165026,100,1928,3.5
29,2,2/29/20,Clark,SD,Clark SD,150,236887,40,2450,4.8
29,2,2/29/20,Clay,SD,Clay SD,1098,146780,207,5537,2.7
29,2,2/29/20,Codington,SD,Codington SD,2004,164917,469,10913,3.4
29,2,2/29/20,Corson,SD,Corson SD,120,154716,53,1413,5.3
29,2,2/29/20,Custer,SD,Custer SD,487,100303,141,2562,5.3
29,2,2/29/20,Davison,SD,Davison SD,1355,244128,303,5879,3.3
29,2,2/29/20,Day,SD,Day SD,240,285682,85,2061,6.4
29,2,2/29/20,Deuel,SD,Deuel SD,271,108293,83,1386,7.7
29,2,2/29/20,Dewey,SD,Dewey SD,253,400861,77,504,6.4
29,2,2/29/20,Douglas,SD,Douglas SD,189,93564,61,2016,3.8
29,2,2/29/20,Edmunds,SD,Edmunds SD,199,178050,40,1986,3.1
29,2,2/29/20,Fall River,SD,Fall River SD,338,173064,111,2828,4.8
29,2,2/29/20,Faulk,SD,Faulk SD,102,180696,36,1082,3.8
29,2,2/29/20,Grant,SD,Grant SD,614,157019,152,4634,5.4
29,2,2/29/20,Gregory,SD,Gregory SD,279,83842,87,1549,3.7
29,2,2/29/20,Haakon,SD,Haakon SD,116,36600,39,1492,3.3
29,2,2/29/20,Hamlin,SD,Hamlin SD,373,126058,114,2084,3.5
29,2,2/29/20,Hand,SD,Hand SD,242,254448,55,1405,2.8
29,2,2/29/20,Hanson,SD,Hanson SD,222,61923,44,2458,6.2
29,2,2/29/20,Harding,SD,Harding SD,114,104117,38,162,2.5
29,2,2/29/20,Hughes,SD,Hughes SD,1141,75928,273,7334,3.2
29,2,2/29/20,Hutchinson,SD,Hutchinson SD,430,193086,90,2911,4.2
29,2,2/29/20,Hyde,SD,Hyde SD,115,96752,34,310,3.7
29,2,2/29/20,Jackson,SD,Jackson SD,108,274043,48,2414,6.2
29,2,2/29/20,Jerauld,SD,Jerauld SD,84,71398,18,785,2.4
29,2,2/29/20,Jones,SD,Jones SD,86,49157,17,318,3.8
29,2,2/29/20,Kingsbury,SD,Kingsbury SD,317,186690,101,2663,3.8
29,2,2/29/20,Lake,SD,Lake SD,831,216792,191,4158,3.4
29,2,2/29/20,Lawrence,SD,Lawrence SD,1666,159216,462,6883,3
29,2,2/29/20,Lincoln,SD,Lincoln SD,4860,391895,1033,19509,2.8
29,2,2/29/20,Lyman,SD,Lyman SD,204,133805,51,964,5.2
29,2,2/29/20,Marshall,SD,Marshall SD,284,134244,76,804,5.5
29,2,2/29/20,McCook,SD,McCook SD,421,247435,105,1905,3.4
29,2,2/29/20,McPherson,SD,McPherson SD,128,85601,34,253,5.2
29,2,2/29/20,Meade,SD,Meade SD,2004,286121,536,9619,3.7
29,2,2/29/20,Mellette,SD,Mellette SD,77,45693,18,615,6.1
29,2,2/29/20,Miner,SD,Miner SD,164,98323,43,1875,3
29,2,2/29/20,Minnehaha,SD,Minnehaha SD,12332,797872,2991,61577,3.3
29,2,2/29/20,Moody,SD,Moody SD,380,174258,95,4210,3.9
29,2,2/29/20,Pennington,SD,Pennington SD,6621,540828,1720,37906,3.7
29,2,2/29/20,Perkins,SD,Perkins SD,163,103823,59,1101,3.3
29,2,2/29/20,Potter,SD,Potter SD,166,115874,41,869,3.5
29,2,2/29/20,Roberts,SD,Roberts SD,422,275080,108,3036,6.3
29,2,2/29/20,Sanborn,SD,Sanborn SD,167,60558,49,1594,3.7
29,2,2/29/20,Spink,SD,Spink SD,457,274877,141,3379,4.8
29,2,2/29/20,Stanley,SD,Stanley SD,414,56964,84,1878,4.1
29,2,2/29/20,Sully,SD,Sully SD,93,77340,20,126,2.7
29,2,2/29/20,Todd,SD,Todd SD,197,357456,67,1969,6.3
29,2,2/29/20,Tripp,SD,Tripp SD,369,222000,69,1057,3
29,2,2/29/20,Turner,SD,Turner SD,565,210022,138,4387,3.9
29,2,2/29/20,Union,SD,Union SD,1430,217127,285,6352,3.7
29,2,2/29/20,Walworth,SD,Walworth SD,249,232395,62,3383,7.2
29,2,2/29/20,Yankton,SD,Yankton SD,1565,228597,371,8765,3.1
29,2,2/29/20,Ziebach,SD,Ziebach SD,91,63259,24,785,3.8
29,2,2/29/20,Anderson,TN,Anderson TN,5861,517557,1405,36990,3.8
29,2,2/29/20,Bedford,TN,Bedford TN,4333,235963,939,15720,4.1
29,2,2/29/20,Benton,TN,Benton TN,1708,577533,339,7682,5.6
29,2,2/29/20,Bledsoe,TN,Bledsoe TN,871,155086,213,4634,6
29,2,2/29/20,Blount,TN,Blount TN,11496,1022258,2647,53326,3.8
29,2,2/29/20,Bradley,TN,Bradley TN,9496,404481,2007,34505,3.7
29,2,2/29/20,Campbell,TN,Campbell TN,2428,326998,632,19407,5.3
29,2,2/29/20,Cannon,TN,Cannon TN,1276,215755,328,5232,3.2
29,2,2/29/20,Carroll,TN,Carroll TN,2206,344764,465,14057,5.3
29,2,2/29/20,Carter,TN,Carter TN,3663,342186,1064,22015,4.5
29,2,2/29/20,Cheatham,TN,Cheatham TN,3577,311671,783,14152,2.9
29,2,2/29/20,Chester,TN,Chester TN,1634,174131,297,6079,3.7
29,2,2/29/20,Claiborne,TN,Claiborne TN,2212,272635,499,12638,4.8
29,2,2/29/20,Clay,TN,Clay TN,466,122045,97,4359,7.3
29,2,2/29/20,Cocke,TN,Cocke TN,2128,302594,582,13626,6.4
29,2,2/29/20,Coffee,TN,Coffee TN,4967,345482,1142,18388,4
29,2,2/29/20,Crockett,TN,Crockett TN,1237,221863,215,6439,4.6
29,2,2/29/20,Cumberland,TN,Cumberland TN,4449,383492,1245,18936,6.3
29,2,2/29/20,Davidson,TN,Davidson TN,39824,6532945,9803,231293,2.7
29,2,2/29/20,De Kalb,TN,De Kalb TN,1544,138020,405,8021,4.9
29,2,2/29/20,Decatur,TN,Decatur TN,912,167355,174,6011,6
29,2,2/29/20,Dickson,TN,Dickson TN,4513,308143,976,20782,3.2
29,2,2/29/20,Dyer,TN,Dyer TN,3882,188349,741,16763,5.2
29,2,2/29/20,Fayette,TN,Fayette TN,3426,656920,743,20424,3.7
